39916,Mundelein,IL,Chicago,"Lake, Chicago",Lake,2550,196600,199600,202300,203900,205200,206200,206300,206300,206200,205700,205200,204900,204500,204700,205200,205800,206200,206000,205900,206200
50222,Roscoe,IL,Rockford,"Winnebago, Rockford",Winnebago,2568,147700,148200,149200,150200,150700,151400,152800,154300,155500,156200,156700,157100,157600,158500,160000,161400,162300,163100,163700,163900
28890,Morton,IL,Peoria,"Tazewell, Peoria",Tazewell,2572,175400,175200,174500,173600,172600,171800,171300,171700,172000,171800,170900,170000,169700,170100,170800,171100,171100,171200,172100,173000
32492,Libertyville,IL,Chicago,"Lake, Chicago",Lake,2590,406400,408500,411200,410700,407700,405400,404900,405700,406700,407900,409000,408500,408800,411500,413300,413200,413600,413800,412900,411900
50540,Midlothian,IL,Chicago,"Cook, Chicago",Cook,2693,127200,125600,125000,126600,128300,128700,128400,128400,128700,129000,129900,130300,130100,130000,130000,130000,130400,131000,131500,131800
25109,Hickory Hills,IL,Chicago,"Cook, Chicago",Cook,2699,200400,199600,201600,204500,204700,204300,203800,203200,202400,202800,203600,204700,206100,207600,209000,210200,211400,212500,214200,216000
46975,Palos Hills,IL,Chicago,"Cook, Chicago",Cook,2711,155700,154100,153600,154700,156600,157600,158600,160500,161600,162200,163700,165100,166000,166800,166400,165000,164400,165300,166900,168500
28425,Hazel Crest,IL,Chicago,"Cook, Chicago",Cook,2729,89500,89800,91300,93300,94200,94500,94600,94700,94500,93800,92600,92400,93400,94600,95600,97000,97400,96300,94300,92500
37976,Columbia,IL,St. Louis,"Monroe, St. Louis",Monroe,2732,192400,190900,188900,187900,184000,178400,173900,173000,174500,177500,180200,182100,182900,183600,186000,190100,195700,200300,202300,202900
12238,La Grange,IL,Chicago,"Cook, Chicago",Cook,2733,418400,415300,417800,423200,428700,432900,436600,437100,435400,434100,435100,435300,435800,436800,437000,436000,436700,437300,438600,440000
20481,Shorewood,IL,Chicago,"Will, Chicago",Will,2735,216600,216400,216100,215600,216100,216500,216600,217100,217900,218300,219600,221300,222500,223800,225200,225800,225900,226400,227300,228300
46125,Lake Zurich,IL,Chicago,"Lake, Chicago",Lake,2784,308800,310700,312300,312500,311600,311000,311200,312600,313400,313900,314900,315900,316800,318200,319900,321500,323000,324000,324200,324000
54064,Rantoul,IL,Champaign-Urbana,"Champaign, Champaign-Urbana",Champaign,2791,79000,79200,79200,79600,80400,81200,81600,82200,82800,83200,83400,83300,83000,82900,83300,83700,83600,83800,84700,85800
31841,Grayslake,IL,Chicago,"Lake, Chicago",Lake,2807,189700,191600,193000,192600,191800,191400,191500,192100,192500,192500,192200,192100,192000,192700,194000,195600,196900,198000,198400,198300
50414,Cary,IL,Chicago,"McHenry, Chicago",McHenry,2808,209700,210800,210600,210600,210600,209500,208200,207200,206900,207000,207900,209200,210500,211000,211700,212900,213900,214300,214400,214600
55288,Yorkville,IL,Chicago,"Kendall, Chicago",Kendall,2823,211500,213000,214700,215300,215500,215500,215200,215400,216100,216300,216100,216800,218000,219200,220300,221600,223000,223900,224000,224000
11475,Forest Park,IL,Chicago,"Cook, Chicago",Cook,2843,168400,168200,169300,172300,176000,177600,177700,178900,181900,185400,188600,189800,189500,188800,188800,188400,187100,185300,184300,184100
35387,Kewanee,IL,Davenport,"Henry, Davenport",Henry,2871,52600,52200,52000,52400,52800,52800,52700,52400,52100,52300,52900,53600,54300,54900,55300,55800,56200,56800,57200,57400
24269,Crete,IL,Chicago,"Will, Chicago",Will,2874,148700,148200,148000,147200,146900,147300,148500,149600,150300,151200,153000,153900,154200,155200,156300,156400,156100,155800,155200,155000
24891,Godfrey,IL,St. Louis,"Madison, St. Louis",Madison,2879,123800,123500,124000,124400,125000,125500,125900,126000,126000,126100,126400,126600,126600,126600,126700,127100,127900,128400,128300,127900
6783,Riverdale,IL,Chicago,"Cook, Chicago",Cook,2894,54200,54000,53700,54500,56100,56700,56800,57500,58000,58000,58500,60100,61300,61000,60000,59500,59200,59000,59300,59500
26165,Norridge,IL,Chicago,"Cook, Chicago",Cook,2922,259600,258700,258900,261600,264300,265000,264400,263400,262700,262200,260800,259900,259900,259200,258600,259800,261700,264100,267400,270200
19441,Montgomery,IL,Chicago,"Kendall, Chicago",Kendall,2938,152800,153500,154300,155100,155300,155200,155400,156000,157000,157900,158300,158500,159700,161600,163300,164400,165300,165900,166200,166200
44572,Chicago Ridge,IL,Chicago,"Cook, Chicago",Cook,2947,133000,131400,131100,132300,133600,133600,133300,133400,132200,129600,127500,126500,125700,125700,126700,128000,127800,126000,124600,124400
14849,Country Club Hills,IL,Chicago,"Cook, Chicago",Cook,2957,113800,113700,114400,115800,116400,116700,116900,117300,117500,116500,115300,115200,115200,114300,113500,113300,114200,116100,118100,119500
27892,Westchester,IL,Chicago,"Cook, Chicago",Cook,2960,199900,200100,201900,204900,208400,211000,211500,211400,212300,213400,214800,216800,217600,217300,218400,220700,222700,223600,224000,224400
49397,Harvard,IL,Chicago,"McHenry, Chicago",McHenry,2967,118800,119900,120000,120500,121500,121800,121600,121400,121100,120500,120200,120600,121000,121300,121800,122100,121900,122200,122800,123200
23903,Cahokia,IL,St. Louis,"Saint Clair, St. Louis",Saint Clair,3026,39700,38900,38800,39100,39100,39200,39800,40100,39400,39000,39000,39300,39400,39600,39700,39600,39600,39800,39900,40000
35766,Prospect Heights,IL,Chicago,"Cook, Chicago",Cook,3053,206700,207800,210000,212500,214200,214800,214800,214800,214600,213500,212600,212900,213600,213300,213000,213200,214300,215600,216400,216500
36409,Warrenville,IL,Chicago,"Du Page, Chicago",Du Page,3056,186700,186400,186200,186100,185800,185500,185500,185600,186000,186600,186900,187200,187800,188400,188600,188800,189300,190900,193500,195800
25758,Markham,IL,Chicago,"Cook, Chicago",Cook,3084,64100,65000,66200,67300,67300,67300,67700,68400,68300,67700,67200,67100,67400,67900,67700,66700,65700,65100,65600,66600
17622,Crest Hill,IL,Chicago,"Will, Chicago",Will,3087,133600,134800,134800,134400,134600,135300,135800,136100,136400,137000,138100,139300,140500,141700,142500,143000,143300,143300,143700,144400
45094,Edwardsville,IL,St. Louis,"Madison, St. Louis",Madison,3109,167500,168100,168800,168900,168500,168500,169100,169800,170300,170600,170900,171100,171200,171300,171900,172800,174000,175300,176300,177000
19026,Lincolnwood,IL,Chicago,"Cook, Chicago",Cook,3118,327500,327200,328700,331100,332200,332800,335700,340300,343100,343700,344100,345700,346600,346600,348400,353700,359300,360400,359100,358400
6390,Palos Heights,IL,Chicago,"Cook, Chicago",Cook,3142,233900,233000,234500,237300,239900,241000,241200,241400,242600,245000,247000,247700,247400,247200,247400,248100,249300,250500,251600,252800
35727,Justice,IL,Chicago,"Cook, Chicago",Cook,3156,167700,165500,166200,168100,168700,168100,167100,165700,165700,167100,168600,170000,170500,171300,172700,174300,175600,177200,179000,180600
33145,North Chicago,IL,Chicago,"Lake, Chicago",Lake,3166,83100,82200,82000,81200,79300,77300,76900,76300,75700,75300,75700,75800,76200,77900,79500,80200,80700,81000,80200,79500
4904,Glen Carbon,IL,St. Louis,"Madison, St. Louis",Madison,3168,174400,174600,174400,174000,173900,174400,175300,175900,176200,176600,177500,178300,179000,179800,180900,181700,182200,182600,182600,182300
27164,South Elgin,IL,Chicago,"Kane, Chicago",Kane,3206,180300,181000,181600,182600,183200,183500,183500,183700,183800,184400,184800,185200,186400,187900,188700,189100,189600,190300,191600,192800
9085,Northlake,IL,Chicago,"Cook, Chicago",Cook,3216,138800,137200,136600,137200,138500,139500,140000,141700,144400,146100,146700,147200,147200,147500,149400,152100,154200,156000,159200,162300
34876,Winnetka,IL,Chicago,"Cook, Chicago",Cook,3298,1167800,1158700,1160400,1170200,1176700,1174800,1175000,1176700,1167200,1156200,1155400,1154400,1147500,1143800,1149700,1158300,1165200,1168100,1169900,1170800
32352,La Grange Park,IL,Chicago,"Cook, Chicago",Cook,3320,286900,289400,292900,295200,296500,298700,300900,301800,304200,309100,314000,317100,319100,320900,322400,323100,321700,319100,317200,316500
34773,Western Springs,IL,Chicago,"Cook, Chicago",Cook,3325,509400,507700,509000,513800,520200,524700,526100,525000,522300,520500,520600,521300,521000,520600,520000,518700,517900,517800,518700,519800
27318,Summit,IL,Chicago,"Cook, Chicago",Cook,3335,140300,140300,139200,139200,140500,142800,145400,146600,147800,149600,152600,155700,157600,158100,159300,159800,159500,159400,161100,162800
4045,Channahon,IL,Chicago,"Will, Chicago",Will,3355,188900,189000,189500,189900,190600,191100,191600,192300,193200,193900,194600,195400,196600,198300,199500,199300,198400,198700,200200,201700
42738,Rockton,IL,Rockford,"Winnebago, Rockford",Winnebago,3357,129600,130700,131600,132100,132800,134000,135500,136300,136400,136500,136600,136800,136900,137100,137900,138700,138600,138100,137600,137300
26755,Richton Park,IL,Chicago,"Cook, Chicago",Cook,3373,117400,115700,115300,116800,119100,120800,121900,122600,124200,125400,125300,123500,121100,120200,122000,124700,126400,127100,128500,130000
31516,Fairview Heights,IL,St. Louis,"Saint Clair, St. Louis",Saint Clair,3389,100000,99900,100700,101900,102400,102800,103700,104700,105600,106600,107100,107300,107900,108700,108800,108300,107900,108200,108600,108800
20191,River Forest,IL,Chicago,"Cook, Chicago",Cook,3425,535200,531200,530100,534300,538800,540800,540600,538700,534600,531000,528800,528500,529300,530000,531900,534200,534100,531600,531700,533400
13906,South Beloit,IL,Rockford,"Winnebago, Rockford",Winnebago,3440,106800,107700,108600,109000,109100,109300,109700,110300,110600,111900,113900,115300,115700,116200,116600,117200,118300,119500,119900,119900
14697,Wood Dale,IL,Chicago,"Du Page, Chicago",Du Page,3445,205700,206000,206000,206900,207800,207900,207000,206400,207000,208800,209900,210200,210300,211500,212800,213200,213200,214500,217000,219500
13058,O Fallon,IL,St. Louis,"Saint Clair, St. Louis",Saint Clair,3476,170800,171200,171300,171100,170800,170200,169600,170000,171100,172200,173500,174500,174900,175400,176400,177200,178200,179400,180500,181100
16897,Barrington Hills,IL,Chicago,"Cook, Chicago",Cook,3542,798600,794800,790800,789100,793700,797600,800800,803500,802300,798400,798800,800600,802700,806300,814100,820700,817500,810400,808600,808600
40782,Schiller Park,IL,Chicago,"Cook, Chicago",Cook,3643,182200,180600,179300,180300,180800,178200,176100,176200,177000,177300,177600,177400,177200,177800,179400,180700,181900,183600,186000,187900
17624,Crestwood,IL,Chicago,"Cook, Chicago",Cook,3646,89900,89500,88900,88600,88700,88800,88300,87700,86600,86300,86500,87300,87600,88500,90200,92000,91600,89800,89300,89700
56647,Worth,IL,Chicago,"Cook, Chicago",Cook,3662,145400,144400,144400,145200,145600,145100,145000,145900,146500,146400,146600,146400,145500,144900,144600,143900,143600,144200,145800,147200
45754,Hillside,IL,Chicago,"Cook, Chicago",Cook,3697,133000,131600,131500,133200,135300,136500,137100,137800,138200,138000,138000,139200,140900,143400,145700,147600,148800,149700,151000,152500
44574,Chillicothe,IL,Peoria,"Peoria, Peoria",Peoria,3704,118000,118300,118600,118700,119200,120300,121200,121900,122600,122700,122300,121900,122000,122100,122200,122400,122600,122800,122600,122200
16400,Lyons,IL,Chicago,"Cook, Chicago",Cook,3709,135300,134400,134600,136400,139100,140100,140300,141300,142600,142900,142500,141900,141600,142300,143700,144800,144500,143100,142100,141900
25726,Manhattan,IL,Chicago,"Will, Chicago",Will,3711,192600,188400,185800,183800,182700,182400,181800,181000,181700,183400,185300,187800,191400,194600,196200,197900,198400,197900,198700,200400
30909,Clarendon Hills,IL,Chicago,"Du Page, Chicago",Du Page,3723,440100,444300,448900,449800,446200,440700,437600,437300,438500,441300,445100,446800,447600,449800,451400,452000,453600,454900,455100,455300
13362,Poplar Grove,IL,Rockford,"Boone, Rockford",Boone,3768,124700,125600,126300,126100,126000,126100,125300,124500,124500,124100,124000,125100,126000,126100,126200,127200,128900,130200,130900,131400
26169,North Aurora,IL,Chicago,"Kane, Chicago",Kane,3835,201900,203000,203500,203400,203200,202800,202300,202000,201600,201800,202300,202900,204000,205100,206000,207100,208700,210800,212900,214100
29979,Flossmoor,IL,Chicago,"Cook, Chicago",Cook,3853,206100,204300,204200,206000,208400,209400,207400,204600,203500,203300,202300,200800,199100,199500,201200,202800,202300,200900,200700,201700
22799,Waterloo,IL,St. Louis,"Monroe, St. Louis",Monroe,3859,175700,174400,173000,172600,170600,167000,163800,163200,164600,168200,171900,173500,173500,174600,176900,178500,180000,181600,183100,184100
20853,Troy,IL,St. Louis,"Madison, St. Louis",Madison,3895,166800,167100,167800,167900,167600,167700,168100,168500,168800,169100,169700,170400,170900,171500,172400,173300,174000,174600,175600,176600
12053,Inverness,IL,Chicago,"Cook, Chicago",Cook,3907,605200,605600,607600,614100,624300,633500,641300,642100,636300,630400,628600,627900,625000,623900,626600,628200,626300,624200,623100,621800
49651,Riverside,IL,Chicago,"Cook, Chicago",Cook,3919,374900,374200,376500,382900,388900,393600,396900,399200,400000,399600,401300,404000,404200,402400,401500,400100,396000,389700,386500,385700
7994,Wood River,IL,St. Louis,"Madison, St. Louis",Madison,3923,72300,72200,72100,72000,71800,71300,71000,71100,71100,70400,69800,69600,69400,69100,68900,68600,68200,67900,67700,67600
5087,Harwood Heights,IL,Chicago,"Cook, Chicago",Cook,3946,247900,247200,247000,248500,250300,250300,248800,246700,245500,245500,245800,246000,246300,246900,247000,247500,248100,248600,249000,249600
24851,Geneseo,IL,Davenport,"Henry, Davenport",Henry,3949,155500,154400,154500,155700,156900,156900,156400,156300,156200,156100,156300,157700,158700,158700,158000,158600,160500,162700,164300,165500
13061,Oak Brook,IL,Chicago,"Du Page, Chicago",Du Page,3981,673800,678300,681800,682300,679400,673900,667700,664600,666700,669400,670000,669100,669500,668600,666500,664500,664600,667200,671700,675000
29308,Wilmington,IL,Chicago,"Will, Chicago",Will,3999,140400,140800,140500,139200,138000,137700,137700,137800,137700,138200,139200,140400,141200,141900,142500,143500,144600,144900,145100,145800
55220,Willowbrook,IL,Chicago,"Du Page, Chicago",Du Page,4025,188700,191700,194100,196500,198100,198000,197500,197800,200300,204500,208100,210500,210500,209300,209600,211300,212100,213300,215700,218200
23111,Lynwood,IL,Chicago,"Cook, Chicago",Cook,4044,140800,140600,141200,141100,139700,138700,139100,139600,139700,140400,141200,141200,140900,140600,140300,141200,143100,143900,145100,146800
3650,Bethalto,IL,St. Louis,"Madison, St. Louis",Madison,4061,107100,107300,107700,108000,108300,109200,110200,110300,110200,110300,110400,110700,111400,112100,112700,113500,114000,113700,113400,113100
49831,Steger,IL,Chicago,"Will, Chicago",Will,4062,94200,94700,94700,94200,93500,92700,91400,89800,88600,88200,88700,89900,90900,91000,90800,91000,91000,90400,90100,90600
45903,Itasca,IL,Chicago,"Du Page, Chicago",Du Page,4068,266500,268400,269300,269900,269700,269200,268700,269300,270200,271000,271300,271000,270000,268800,268400,267700,266300,266100,268200,270400
41948,Bradley,IL,Kankakee,"Kankakee, Kankakee",Kankakee,4133,105300,104500,102600,100300,97700,95800,95000,94700,94500,94700,95100,95500,96300,98200,100900,103200,104500,104700,103800,103000
40578,River Grove,IL,Chicago,"Cook, Chicago",Cook,4136,169500,169100,168500,168600,169400,169500,169400,170400,172100,174200,177900,181900,183700,185500,188700,190900,190800,191500,193600,195500
30391,Beecher,IL,Chicago,"Will, Chicago",Will,4160,158200,158100,158100,156800,155800,155500,155400,154800,154400,153900,153600,153800,154100,155300,157300,159200,160100,159900,160000,160500
27341,Swansea,IL,St. Louis,"Saint Clair, St. Louis",Saint Clair,4187,148500,147900,148100,148600,148800,148800,148500,148300,148200,148200,148400,148700,148700,148700,149100,149500,150000,150900,151700,152200
25987,Morris,IL,Chicago,"Grundy, Chicago",Grundy,4246,169300,169400,168700,169000,170800,171400,170700,169800,170800,172200,174100,176700,180000,181600,183200,185100,186600,187900,188300,188100
28578,Glencoe,IL,Chicago,"Cook, Chicago",Cook,4288,1028500,1022300,1023500,1029200,1035900,1044800,1054400,1048900,1033700,1022000,1017100,1012900,1005900,1002600,1011200,1025700,1032500,1029300,1029000,1033400
53186,Mascoutah,IL,St. Louis,"Saint Clair, St. Louis",Saint Clair,4415,135900,136300,137200,137200,136700,137000,137700,137100,136200,136300,137000,137300,137600,138800,140500,141600,141800,141500,141600,142200
36831,Byron,IL,Rochelle,"Ogle, Rochelle",Ogle,4419,142700,138800,134900,130500,125300,120300,116100,111800,107100,102500,98100,94000,89700,85800,82900,81000,79500,78000,76800,76100
47674,Shiloh,IL,St. Louis,"Saint Clair, St. Louis",Saint Clair,4443,167300,167400,168000,168100,167800,167700,167500,167400,168000,169000,169800,170200,170300,170900,172500,173900,174700,175600,176700,177800
37699,Calumet Park,IL,Chicago,"Cook, Chicago",Cook,4488,85300,84500,85300,86000,86100,85900,86000,85800,85900,86500,87000,87600,88500,88800,88500,88600,88700,88300,88000,87700
48562,Wonder Lake,IL,Chicago,"McHenry, Chicago",McHenry,4493,119200,120300,120500,120200,120200,120400,121000,121400,121800,122000,122000,122600,123400,123200,123000,123200,123500,123800,124300,124600
15978,Sugar Grove,IL,Chicago,"Kane, Chicago",Kane,4502,253600,253900,253400,252400,251800,252000,252000,251700,250900,250700,251600,253300,254400,254800,255700,257200,258500,259300,260500,261600
36276,Sauk Village,IL,Chicago,"Cook, Chicago",Cook,4535,63500,62900,60900,59300,57900,57400,58800,61000,62600,63800,64700,64900,65400,65900,65600,65300,65500,65200,64400,63700
19681,North Riverside,IL,Chicago,"Cook, Chicago",Cook,4642,193000,193500,195900,199300,204100,209000,211700,213700,214900,215200,215100,216200,216200,215300,215100,215900,216100,215700,215800,216200
14002,Stickney,IL,Chicago,"Cook, Chicago",Cook,4657,141000,141400,141800,142400,142900,143000,143900,145900,148000,149200,149400,148800,148300,148100,148800,150300,152200,152400,152400,152700
53110,Mahomet,IL,Champaign-Urbana,"Champaign, Champaign-Urbana",Champaign,4666,180300,180700,180800,181300,181900,182200,182500,183400,184600,185200,185400,185800,185700,185700,186100,186800,187200,187200,187300,187400
25753,Marengo,IL,Chicago,"McHenry, Chicago",McHenry,4712,167600,167200,167300,167700,168300,169300,170500,170900,170700,171300,173000,174200,174200,174200,174900,175900,176400,176400,175400,174400
44323,Broadview,IL,Chicago,"Cook, Chicago",Cook,4720,127800,127200,127600,129700,132500,134100,134000,133800,133400,132600,132200,133500,134800,136300,137900,139200,139700,140200,141700,143400
6529,Plano,IL,Chicago,"Kendall, Chicago",Kendall,4759,135400,136700,136900,137000,137800,138200,137900,137100,136600,136600,136700,136700,137300,137700,137500,137900,138700,139400,140500,141700
33999,Silvis,IL,Davenport,"Rock Island, Davenport",Rock Island,4767,88000,88200,88200,88100,88300,88700,89200,89600,89700,89800,90100,90400,90600,90500,90500,90500,90100,89900,90000,90100
39442,Lindenhurst,IL,Chicago,"Lake, Chicago",Lake,4785,177600,178300,179100,178900,178400,178400,179000,179600,179900,180600,181600,182200,182700,184000,185700,187400,188700,189100,188700,188100
138424,Frankfort Square,IL,Chicago,"Will, Chicago",Will,4793,190200,189500,187700,186000,185800,187100,188700,190300,191400,192100,193300,195200,196800,198100,199000,199200,199000,199500,201300,203600
32233,Johnsburg,IL,Chicago,"McHenry, Chicago",McHenry,4815,212800,212900,212300,211400,210900,211100,211600,211400,210900,211200,212500,214500,215700,216700,218000,219600,221100,222100,222400,222700
15442,Dunlap,IL,Peoria,"Peoria, Peoria",Peoria,4836,219700,218600,217800,217800,219000,220200,220700,220800,221300,221500,220300,219200,218800,219000,219300,219500,219100,219300,219600,219600
51561,Countryside,IL,Chicago,"Cook, Chicago",Cook,4864,245700,245900,248100,251000,253500,254500,254600,253800,252000,250600,250000,249700,249200,249100,249600,251500,253800,253600,253300,254000
56120,Orland Hills,IL,Chicago,"Cook, Chicago",Cook,4871,196600,196200,196800,197700,198800,198800,198300,198400,198900,200300,203200,205700,206600,206200,206200,207100,208100,208900,211700,214900
54274,Saint Joseph,IL,Champaign-Urbana,"Champaign, Champaign-Urbana",Champaign,4883,151100,151300,150700,150400,151000,152100,153100,153800,154300,154300,154200,154800,155500,156400,157500,158300,158700,159100,159300,159200
38844,Hainesville,IL,Chicago,"Lake, Chicago",Lake,4925,135800,136700,136800,136600,137100,137600,137500,137800,139000,140200,142100,144000,145700,147600,150500,152600,153500,152500,150900,149700
50877,Bartonville,IL,Peoria,"Peoria, Peoria",Peoria,4992,91300,90800,90600,90700,91600,93200,94500,95100,95300,95100,94500,94000,93900,94200,94600,94700,94600,94500,94600,94800
51202,Burr Ridge,IL,Chicago,"Du Page, Chicago",Du Page,5079,595000,596600,603000,610400,611900,607500,605100,606000,606900,606300,604500,601700,599400,600900,604500,606400,606400,605800,605400,605100
22183,Olympia Fields,IL,Chicago,"Cook, Chicago",Cook,5089,192100,190200,191600,195200,198700,199700,200500,201600,202200,201900,201500,201100,200400,200500,201200,201700,200900,198500,196400,195500
13608,Round Lake,IL,Chicago,"Lake, Chicago",Lake,5105,173500,175300,176800,176900,176200,175600,175800,176700,176700,176500,177100,177900,178000,178400,179000,179900,180700,180800,180400,180300
42755,Peoria Heights,IL,Peoria,"Peoria, Peoria",Peoria,5123,71900,71800,71600,71600,71600,71600,71400,71000,71100,71200,70500,69600,69800,70600,71400,71600,71700,71800,72100,72100
17625,Creve Coeur,IL,Peoria,"Tazewell, Peoria",Tazewell,5134,70400,70400,70800,71100,70900,70200,69700,69600,69500,69100,68900,69500,70300,70800,70600,70600,70900,70900,70600,70500
48096,University Park,IL,Chicago,"Will, Chicago",Will,5144,116300,116400,115900,114900,114600,115900,117200,117000,116600,117000,117400,117400,118000,118500,118500,118000,117500,117200,117800,118700
5513,Lake Villa,IL,Chicago,"Lake, Chicago",Lake,5197,228100,229200,231200,232000,231500,231400,232300,233400,233500,232400,231400,231500,231800,231600,231600,232400,234000,234800,235100,235300
51494,Colona,IL,Davenport,"Henry, Davenport",Henry,5252,115300,114200,114200,115000,115800,115700,115500,115700,116100,116500,117000,117400,116900,116300,115700,115500,116000,117100,118100,118900
49282,Island Lake,IL,Chicago,"McHenry, Chicago",McHenry,5255,143700,144900,145900,145900,145700,146400,147700,148500,149300,150200,151100,151800,152400,153000,154100,155500,156300,156000,155400,155300
7971,Winfield,IL,Chicago,"Du Page, Chicago",Du Page,5268,254600,254400,255000,256300,256700,256800,256500,256500,257600,259500,260900,262200,263400,265100,266300,266900,267100,268700,271600,274400
48549,Winthrop Harbor,IL,Chicago,"Lake, Chicago",Lake,5311,147300,147800,148700,149000,149100,149000,148900,149000,149100,149400,150300,151300,151900,152200,152100,152400,153400,154600,155300,155700
18306,Glenwood,IL,Chicago,"Cook, Chicago",Cook,5335,109400,108900,110000,111100,111700,112400,112700,112700,113800,115400,116400,116200,115300,114800,116000,118300,120400,121700,123400,125100
53859,Peotone,IL,Chicago,"Will, Chicago",Will,5351,168100,168900,169000,168600,168600,169000,168900,169000,169900,171400,174000,176900,178400,179600,181200,181000,179500,178200,177500,177100
38274,East Alton,IL,St. Louis,"Madison, St. Louis",Madison,5390,61400,62000,62100,62100,62200,62400,62600,62600,62300,61700,61300,61100,60900,61000,61100,61200,61600,62200,62400,62400
12433,Long Grove,IL,Chicago,"Lake, Chicago",Lake,5405,638000,641100,645400,645200,641900,638500,637100,636900,634200,629400,626400,625000,623700,624700,627700,632200,635800,637100,637400,637800
49870,Willow Springs,IL,Chicago,"Cook, Chicago",Cook,5437,238600,237900,239700,242000,242800,242700,243500,243200,243300,244300,246000,248400,251200,252800,253500,253500,252100,250600,250200,250600
51365,Chatham,IL,Springfield,"Sangamon, Springfield",Sangamon,5449,143400,143100,142800,142900,143500,144800,146300,147800,149100,150100,150800,151800,152600,153000,153000,152800,152000,151100,150500,150300
22817,Wauconda,IL,Chicago,"Lake, Chicago",Lake,5463,177000,178100,179600,180300,180800,181300,181900,182600,183500,184100,184900,185600,185900,186400,186800,186900,186700,187000,187000,187000
54327,Savoy,IL,Champaign-Urbana,"Champaign, Champaign-Urbana",Champaign,5474,191300,191200,191100,191700,192300,191900,191500,191800,192100,192100,192100,192300,192100,192400,193200,193700,193900,194700,196500,198300
27986,Winnebago,IL,Rockford,"Winnebago, Rockford",Winnebago,5555,132000,132200,132500,132900,133900,135400,137000,138000,138200,138700,139400,139600,139400,139500,139900,140200,140100,140100,139900,139600
41499,Village of Lakewood,IL,Chicago,"McHenry, Chicago",McHenry,5564,353800,356100,358500,361100,363300,365100,366200,366300,366100,365600,365700,366300,367200,367200,366400,364900,363800,362500,362400,362900
28509,Highwood,IL,Chicago,"Lake, Chicago",Lake,5581,289200,288400,288000,287300,285100,281900,279800,280300,279500,276400,276100,281100,286900,292300,297300,302100,306800,310300,311800,312600
54715,Tolono,IL,Champaign-Urbana,"Champaign, Champaign-Urbana",Champaign,5595,130400,131300,131500,131700,132200,133400,134000,134600,135300,135600,135300,135100,135100,135200,135100,134900,134800,134900,135000,134800
51115,Braidwood,IL,Chicago,"Will, Chicago",Will,5607,137400,137800,136900,134900,133700,133400,133000,132700,132700,133200,133900,134800,134600,134100,133900,135100,136200,136500,137200,139000
16218,West Peoria,IL,Peoria,"Peoria, Peoria",Peoria,5634,72600,72800,72800,72300,72100,72700,73400,73800,73500,72800,71900,71500,71200,70700,70600,71200,72300,73000,73300,73300
44139,Berkeley,IL,Chicago,"Cook, Chicago",Cook,5656,136700,136000,136500,139500,142600,143300,143300,144400,147100,149800,151900,153000,152500,151800,152600,154100,155600,157400,159700,161600
44035,Barrington,IL,Chicago,"Cook, Chicago",Cook,5747,426600,428800,432500,434600,433300,430300,427200,424700,423700,423700,424500,425500,426700,427400,429400,431700,433600,437100,441500,444400
47750,South Barrington,IL,Chicago,"Cook, Chicago",Cook,5766,861000,852000,846900,850200,857300,863100,869200,871700,870200,867000,863100,862000,865300,869300,872800,877100,880800,881500,877400,872000
9238,Stone Park,IL,Chicago,"Cook, Chicago",Cook,5769,128800,128600,129100,129800,129700,127800,127100,129600,133500,134300,133700,133100,133000,133400,134900,136300,137200,138500,141100,143500
53997,Prairie Grove,IL,Chicago,"McHenry, Chicago",McHenry,5805,344000,345800,346900,347300,348200,348000,345200,341200,337400,333800,331400,329800,329700,331300,333700,336900,339800,340800,340800,341000
395497,Campton Hills,IL,Chicago,"Kane, Chicago",Kane,5831,399700,400000,400000,399400,398200,396000,392400,389100,388400,388700,389000,390600,392400,393600,393200,391900,391700,392700,393400,393900
42040,Coal Valley,IL,Davenport,"Rock Island, Davenport",Rock Island,5874,158200,158000,157600,158100,159200,160300,161500,163000,163400,163800,165000,165700,165300,165100,165500,165900,166100,166300,166000,165500
8513,Hometown,IL,Chicago,"Cook, Chicago",Cook,5876,90200,89400,89200,89600,90500,92200,94700,96600,96600,95200,94800,96000,97100,97800,99500,101900,103200,103400,104500,106300
53316,Milan,IL,Davenport,"Rock Island, Davenport",Rock Island,5922,85800,86100,86600,86900,87000,86800,86400,86000,85100,84300,85100,86500,87200,87200,87000,87100,87300,87500,88000,88500
37665,Burnham,IL,Chicago,"Cook, Chicago",Cook,5949,81700,80500,80100,80000,79200,77700,76200,75500,74500,72400,71300,72500,74000,73900,73300,73200,73100,73000,73600,74400
5789,Manteno,IL,Kankakee,"Kankakee, Kankakee",Kankakee,5953,180000,179900,178200,175600,172200,169800,169300,170200,171500,173300,175200,176200,176500,177200,178600,179900,180500,180800,180400,179900
55065,Wayne,IL,Chicago,"Du Page, Chicago",Du Page,5956,509800,510500,511100,511100,510800,505500,494500,484400,480600,481800,487500,493300,495300,493700,493400,494700,495200,496900,500900,504200
43636,East Dundee,IL,Chicago,"Kane, Chicago",Kane,6027,158600,157900,158000,157800,157800,158600,160200,160900,160900,160900,161700,162500,163900,166000,168000,169600,171000,171900,172200,172100
43541,Altamont,IL,Effingham,"Effingham, Effingham",Effingham,6038,94500,94500,94300,95000,95500,94200,91200,89900,92000,95700,96700,94300,91700,91100,91700,92200,92100,91400,92200,94000
